,CustomerID,recency,frequency,monetary_value,Quantity,Country,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score
2104,15216,87,2,96.6,28,United Kingdom,3,4,4,344,11
2105,15218,10,166,5756.89,3329,United Kingdom,1,1,1,111,3
2106,15219,176,9,305.75,45,United Kingdom,4,4,4,444,12
2107,15220,51,117,1778.9599999999996,1393,United Kingdom,3,1,1,311,5
2108,15221,366,5,403.25,43,United Kingdom,4,4,3,443,11
2109,15222,318,5,585.0,440,United Kingdom,4,4,3,443,11
2110,15223,225,20,755.75,213,United Kingdom,4,3,2,432,9
2111,15224,358,14,322.0799999999999,152,United Kingdom,4,4,3,443,11
2112,15225,234,23,409.4000000000001,226,United Kingdom,4,3,3,433,10
2113,15226,310,8,154.41,71,United Kingdom,4,4,4,444,12
2114,15227,36,58,1219.4,750,United Kingdom,2,2,2,222,6
2115,15228,66,125,3386.71,2255,United Kingdom,3,1,1,311,5
2116,15230,239,23,429.6,351,United Kingdom,4,3,3,433,10
2117,15232,113,31,612.0600000000001,686,United Kingdom,3,3,3,333,9
2118,15234,276,14,197.00000000000009,196,United Kingdom,4,4,4,444,12
2119,15235,217,143,2247.51,1324,United Kingdom,4,1,1,411,6
2120,15236,298,15,321.04999999999995,269,United Kingdom,4,4,3,443,11
2121,15237,1,99,1412.3200000000002,1071,United Kingdom,1,1,2,112,4
2122,15238,29,50,1071.99,692,United Kingdom,2,2,2,222,6
2123,15239,10,49,780.59,594,United Kingdom,1,2,2,122,5
2124,15240,44,78,1706.57,1369,United Kingdom,2,2,1,221,5
2125,15241,66,110,1756.44,1818,United Kingdom,3,1,1,311,5
2126,15243,74,22,316.68,185,United Kingdom,3,3,3,333,9
2127,15244,65,34,631.5699999999999,405,United Kingdom,3,3,3,333,9
2128,15245,134,89,2515.84,1784,United Kingdom,3,2,1,321,6
2129,15246,238,33,514.15,247,United Kingdom,4,3,3,433,10
2130,15247,122,6,356.0,160,United Kingdom,3,4,3,343,10
2131,15249,31,350,6688.459999999999,3577,United Kingdom,2,1,1,211,4
2132,15251,9,111,10484.99,6171,United Kingdom,1,1,1,111,3
2133,15252,36,44,740.78,522,United Kingdom,2,2,2,222,6
2134,15253,16,53,918.1999999999998,866,United Kingdom,1,2,2,122,5
2135,15254,127,18,300.36000000000007,275,United Kingdom,3,3,4,334,10
2136,15255,66,47,890.85,489,United Kingdom,3,2,2,322,7
2137,15256,148,6,98.45,55,United Kingdom,4,4,4,444,12
2138,15257,283,7,317.15,46,United Kingdom,4,4,3,443,11
2139,15258,168,34,623.1600000000001,142,United Kingdom,4,3,3,433,10
2140,15260,100,77,1810.77,885,United Kingdom,3,2,1,321,6
2141,15261,135,19,254.82,270,United Kingdom,3,3,4,334,10
2142,15262,323,10,178.95000000000002,73,United Kingdom,4,4,4,444,12
2143,15263,106,12,156.50999999999996,89,United Kingdom,3,4,4,344,11
2144,15264,64,23,393.7400000000001,265,United Kingdom,3,3,3,333,9
2145,15265,151,82,1506.12,612,United Kingdom,4,2,2,422,8
2146,15266,338,6,119.3,18,United Kingdom,4,4,4,444,12
2147,15267,22,11,1717.36,944,United Kingdom,2,4,1,241,7
2148,15269,23,2,408.8,26,United Kingdom,2,4,3,243,9
2149,15270,15,41,2379.49,1521,United Kingdom,1,3,1,131,5
2150,15271,7,264,2493.34,1251,United Kingdom,1,1,1,111,3
2151,15272,57,63,721.94,310,United Kingdom,3,2,2,322,7
2152,15274,4,47,716.57,619,United Kingdom,1,2,2,122,5
2153,15275,37,41,615.14,498,United Kingdom,2,3,3,233,8
2154,15276,66,49,128.63,61,United Kingdom,3,2,4,324,9
2155,15277,46,12,255.9,205,United Kingdom,2,4,4,244,10
2156,15279,354,19,290.51,189,United Kingdom,4,3,4,434,11
2157,15280,172,16,113.12,154,United Kingdom,4,4,4,444,12
2158,15281,58,139,2332.15,1211,United Kingdom,3,1,1,311,5
2159,15286,49,3,240.55,55,United Kingdom,2,4,4,244,10
2160,15287,22,20,486.69,433,United Kingdom,2,3,3,233,8
2161,15288,43,88,2306.5200000000004,775,United Kingdom,2,2,1,221,5
2162,15289,29,58,939.78,1008,United Kingdom,2,2,2,222,6
2163,15290,4,204,7943.219999999999,4501,United Kingdom,1,1,1,111,3
2164,15291,25,103,4668.300000000001,2103,United Kingdom,2,1,1,211,4
2165,15292,201,24,178.39,55,United Kingdom,4,3,4,434,11
2166,15296,50,194,3672.86,1766,United Kingdom,2,1,1,211,4
2167,15297,10,39,641.94,292,United Kingdom,1,3,3,133,7
2168,15298,2,192,4799.9,3116,United Kingdom,1,1,1,111,3
2169,15299,67,7,4507.01,2948,United Kingdom,3,4,1,341,8
2170,15300,64,28,496.44,292,United Kingdom,3,3,3,333,9
2171,15301,50,242,5049.949999999999,2751,United Kingdom,2,1,1,211,4
2172,15303,290,31,574.02,248,United Kingdom,4,3,3,433,10
2173,15304,60,23,694.4000000000002,104,United Kingdom,3,3,2,332,8
2174,15306,64,58,1174.35,810,United Kingdom,3,2,2,322,7
2175,15307,95,12,205.3,37,United Kingdom,3,4,4,344,11
2176,15308,274,19,310.47,175,United Kingdom,4,3,3,433,10
2177,15311,0,2366,60632.75,38147,United Kingdom,1,1,1,111,3
2178,15312,75,47,924.85,516,United Kingdom,3,2,2,322,7
2179,15313,110,1,52.0,25,United Kingdom,3,4,4,344,11
2180,15314,199,24,327.97,313,United Kingdom,4,3,3,433,10
2181,15315,64,37,570.5000000000001,862,United Kingdom,3,3,3,333,9
2182,15316,326,1,165.0,100,United Kingdom,4,4,4,444,12
2183,15318,3,33,312.62,642,United Kingdom,1,3,3,133,7
2184,15319,283,16,204.5,175,United Kingdom,4,4,4,444,12
2185,15320,44,36,267.13000000000005,326,United Kingdom,2,3,4,234,9
2186,15321,70,95,2748.3100000000004,1181,United Kingdom,3,2,1,321,6
2187,15322,85,42,679.68,416,United Kingdom,3,2,2,322,7
2188,15325,103,48,161.74,231,United Kingdom,3,2,4,324,9
2189,15326,333,29,311.7099999999999,386,United Kingdom,4,3,3,433,10
2190,15327,52,10,208.75,116,United Kingdom,3,4,4,344,11
2191,15329,39,57,1049.7,486,United Kingdom,2,2,2,222,6
2192,15330,32,13,714.9599999999999,1312,United Kingdom,2,4,2,242,8
2193,15332,366,35,1661.06,652,Lithuania,4,3,1,431,8
2194,15333,208,16,1028.56,344,United Kingdom,4,4,2,442,10
2195,15334,156,98,350.82,273,United Kingdom,4,2,3,423,9
2196,15335,53,35,170.22,79,United Kingdom,3,3,4,334,10
2197,15339,66,86,574.0699999999999,416,United Kingdom,3,2,3,323,8
2198,15341,80,17,2020.52,812,United Kingdom,3,4,1,341,8
2199,15342,129,24,406.09,283,United Kingdom,3,3,3,333,9
2200,15343,87,21,364.5,84,United Kingdom,3,3,3,333,9
2201,15344,0,26,563.9399999999999,116,United Kingdom,1,3,3,133,7
2202,15345,45,20,393.54,81,United Kingdom,2,3,3,233,8
2203,15346,332,17,252.42,144,United Kingdom,4,4,4,444,12
2204,15347,366,5,201.6,130,United Kingdom,4,4,4,444,12
2205,15348,72,9,158.04,84,United Kingdom,3,4,4,344,11
2206,15349,158,71,463.9099999999999,321,United Kingdom,4,2,3,423,9
2207,15350,373,5,115.65,51,United Kingdom,4,4,4,444,12
2208,15351,12,219,1934.6600000000003,742,United Kingdom,1,1,1,111,3
2209,15353,254,61,770.1200000000001,341,United Kingdom,4,2,2,422,8
2210,15355,29,14,277.05000000000007,45,United Kingdom,2,4,4,244,10
2211,15356,31,499,2718.0300000000007,1643,United Kingdom,2,1,1,211,4
2212,15358,4,551,8347.2,7050,United Kingdom,1,1,1,111,3
2213,15360,39,13,427.93,223,United Kingdom,2,4,3,243,9
2214,15361,361,7,418.9200000000001,336,United Kingdom,4,4,3,443,11
2215,15363,372,16,326.0,144,United Kingdom,4,4,3,443,11
2216,15364,95,29,913.1900000000002,493,United Kingdom,3,3,2,332,8
2217,15365,25,114,2314.32,1084,United Kingdom,2,1,1,211,4
2218,15366,75,44,602.5100000000001,621,United Kingdom,3,2,3,323,8
2219,15367,57,95,1877.5900000000004,1057,United Kingdom,3,2,1,321,6
2220,15368,21,4,446.94000000000005,230,United Kingdom,2,4,3,243,9
2221,15370,40,94,2386.05,830,United Kingdom,2,2,1,221,5
2222,15372,137,27,2007.4,2924,United Kingdom,3,3,1,331,7
2223,15373,8,132,2415.9100000000003,500,United Kingdom,1,1,1,111,3
2224,15374,128,3,168.0,126,United Kingdom,3,4,4,344,11
2225,15376,40,116,1221.5599999999995,615,United Kingdom,2,1,2,212,5
2226,15379,169,194,3703.29,2305,United Kingdom,4,1,1,411,6
2227,15380,8,36,1690.26,376,United Kingdom,1,3,1,131,5
2228,15381,213,8,596.85,171,United Kingdom,4,4,3,443,11
2229,15382,14,302,5955.709999999999,4012,United Kingdom,1,1,1,111,3
2230,15384,169,41,642.41,596,United Kingdom,4,3,3,433,10
2231,15385,40,12,316.88,161,United Kingdom,2,4,3,243,9
2232,15386,186,31,394.14,446,United Kingdom,4,3,3,433,10
2233,15388,270,10,140.54,88,Canada,4,4,4,444,12
2234,15389,172,1,500.0,400,United Kingdom,4,4,3,443,11
2235,15392,4,84,1535.53,1277,United Kingdom,1,2,2,122,5
2236,15393,16,12,231.86,150,United Kingdom,1,4,4,144,9
2237,15394,9,85,2183.5400000000004,910,United Kingdom,1,2,1,121,4
2238,15395,325,7,107.45000000000002,17,United Kingdom,4,4,4,444,12
2239,15396,112,14,288.17999999999995,122,United Kingdom,3,4,4,344,11
2240,15397,289,6,94.0,20,United Kingdom,4,4,4,444,12
2241,15398,16,73,1345.5300000000002,769,United Kingdom,1,2,2,122,5
2242,15399,1,50,815.77,611,United Kingdom,1,2,2,122,5
2243,15400,92,12,716.2,390,United Kingdom,3,4,2,342,9
2244,15402,148,42,626.77,694,United Kingdom,4,2,3,423,9
2245,15405,189,8,349.1,193,United Kingdom,4,4,3,443,11
2246,15406,31,53,510.71,254,United Kingdom,2,2,3,223,7
2247,15407,33,148,1046.74,552,United Kingdom,2,1,2,212,5
2248,15408,264,34,267.18,106,United Kingdom,4,3,4,434,11
2249,15410,84,122,3450.8400000000006,1200,United Kingdom,3,1,1,311,5
2250,15411,26,98,1348.9300000000003,529,United Kingdom,2,2,2,222,6
2251,15412,171,10,190.53,108,United Kingdom,4,4,4,444,12
2252,15414,9,39,774.9,443,United Kingdom,1,3,2,132,6
2253,15415,313,47,559.6099999999998,551,United Kingdom,4,2,3,423,9
2254,15416,64,192,3984.32,2090,United Kingdom,3,1,1,311,5
2255,15417,85,28,508.80000000000007,284,United Kingdom,3,3,3,333,9
2256,15419,24,8,135.86,230,United Kingdom,2,4,4,244,10
2257,15421,58,53,950.36,500,United Kingdom,3,2,2,322,7
2258,15422,323,6,97.7,38,United Kingdom,4,4,4,444,12
2259,15423,38,2,43.5,101,United Kingdom,2,4,4,244,10
2260,15424,254,17,383.34,554,United Kingdom,4,4,3,443,11
2261,15426,19,275,1404.07,656,United Kingdom,2,1,2,212,5
2262,15427,33,292,1430.54,967,United Kingdom,2,1,2,212,5
2263,15428,15,6,93.78,102,United Kingdom,1,4,4,144,9
2264,15429,26,82,397.35,380,United Kingdom,2,2,3,223,7
2265,15432,23,10,171.19,65,United Kingdom,2,4,4,244,10
2266,15433,213,41,533.3,534,United Kingdom,4,3,3,433,10
2267,15434,8,55,1041.48,647,United Kingdom,1,2,2,122,5
2268,15435,22,29,149.29000000000002,54,United Kingdom,2,3,4,234,9
2269,15436,12,291,1067.75,574,United Kingdom,1,1,2,112,4
2270,15437,262,45,200.16,79,United Kingdom,4,2,4,424,10
2271,15438,131,25,156.57999999999998,59,United Kingdom,3,3,4,334,10
2272,15440,54,62,383.68,197,United Kingdom,3,2,3,323,8
2273,15442,248,2,594.0,120,United Kingdom,4,4,3,443,11
2274,15443,1,372,3213.59,1639,United Kingdom,1,1,1,111,3
2275,15444,9,214,1411.2100000000005,759,United Kingdom,1,1,2,112,4
2276,15445,264,5,113.5,58,United Kingdom,4,4,4,444,12
2277,15447,330,9,155.17,85,United Kingdom,4,4,4,444,12
2278,15448,312,28,494.64,232,United Kingdom,4,3,3,433,10
2279,15449,26,60,974.52,812,United Kingdom,2,2,2,222,6
2280,15450,30,30,429.84,376,United Kingdom,2,3,3,233,8
2281,15452,29,56,528.48,280,United Kingdom,2,2,3,223,7
2282,15453,1,279,1371.77,837,United Kingdom,1,1,2,112,4
2283,15454,362,25,179.10000000000002,86,United Kingdom,4,3,4,434,11
2284,15456,283,58,434.59,633,United Kingdom,4,2,3,423,9
2285,15457,262,58,237.07,132,United Kingdom,4,2,4,424,10
2286,15458,25,7,161.64,156,United Kingdom,2,4,4,244,10
2287,15460,354,56,214.26,107,United Kingdom,4,2,4,424,10
2288,15462,94,11,234.6,172,United Kingdom,3,4,4,344,11
2289,15463,29,7,126.14,106,United Kingdom,2,4,4,244,10
2290,15464,338,155,1044.65,348,United Kingdom,4,1,2,412,7
2291,15465,19,97,7354.619999999999,1257,United Kingdom,2,2,1,221,5
2292,15466,85,57,334.53000000000003,246,United Kingdom,3,2,3,323,8
2293,15467,9,52,524.88,310,United Kingdom,1,2,3,123,6
2294,15468,51,24,467.51,155,United Kingdom,3,3,3,333,9
2295,15469,50,24,538.5500000000001,153,United Kingdom,2,3,3,233,8
2296,15471,2,73,454.48,256,United Kingdom,1,2,3,123,6
2297,15472,113,76,371.5600000000001,251,United Kingdom,3,2,3,323,8
2298,15473,14,11,1771.2,672,United Kingdom,1,4,1,141,6
2299,15475,77,29,454.11,319,United Kingdom,3,3,3,333,9
2300,15478,40,44,1399.9199999999998,575,United Kingdom,2,2,2,222,6
2301,15480,116,45,905.5,303,Malta,3,2,2,322,7
2302,15482,15,97,10879.76,5004,United Kingdom,1,2,1,121,4
2303,15483,161,84,225.26,291,United Kingdom,4,2,4,424,10
2304,15484,1,187,3590.4100000000003,3150,United Kingdom,1,1,1,111,3
2305,15485,30,85,2564.5,1281,United Kingdom,2,2,1,221,5
2306,15488,92,2,91.32,73,United Kingdom,3,4,4,344,11
2307,15489,22,50,1134.28,608,United Kingdom,2,2,2,222,6
2308,15491,95,154,3100.09,1646,United Kingdom,3,1,1,311,5
2309,15492,28,35,659.4599999999998,483,United Kingdom,2,3,3,233,8
2310,15493,32,289,1953.41,551,United Kingdom,2,1,1,211,4
2311,15494,21,122,1280.58,1139,United Kingdom,2,1,2,212,5
2312,15497,17,15,1262.2,624,United Kingdom,1,4,2,142,7
2313,15498,2,512,13316.4,6105,United Kingdom,1,1,1,111,3
2314,15500,8,68,1131.5600000000002,572,United Kingdom,1,2,2,122,5
2315,15502,15,213,10384.929999999998,4236,United Kingdom,1,1,1,111,3
2316,15503,362,66,141.04,70,United Kingdom,4,2,4,424,10
2317,15504,81,13,52.83,33,United Kingdom,3,4,4,344,11
2318,15505,52,97,3610.96,2390,United Kingdom,3,2,1,321,6
2319,15506,22,161,972.08,842,United Kingdom,2,1,2,212,5
2320,15507,171,45,475.86000000000007,160,United Kingdom,4,2,3,423,9
2321,15508,189,92,1000.27,440,United Kingdom,4,2,2,422,8
2322,15510,330,1,250.0,2,United Kingdom,4,4,4,444,12
2323,15511,11,158,900.53,269,United Kingdom,1,1,2,112,4
2324,15512,155,7,121.0,68,United Kingdom,4,4,4,444,12
2325,15513,33,308,14758.22,5709,United Kingdom,2,1,1,211,4
2326,15514,12,166,4023.72,2098,United Kingdom,1,1,1,111,3
2327,15516,44,15,62.43,27,United Kingdom,2,4,4,244,10
2328,15517,233,27,267.03000000000003,293,United Kingdom,4,3,4,434,11
2329,15518,64,210,1921.55,1263,United Kingdom,3,1,1,311,5
2330,15520,1,18,343.5,314,United Kingdom,1,3,3,133,7
2331,15521,40,185,3000.2000000000003,1836,United Kingdom,2,1,1,211,4
2332,15522,32,56,397.99,572,United Kingdom,2,2,3,223,7
2333,15523,84,10,412.01,132,United Kingdom,3,4,3,343,10
2334,15524,24,1,440.0,4,United Kingdom,2,4,3,243,9
2335,15525,2,156,734.3699999999999,387,United Kingdom,1,1,2,112,4
2336,15526,33,4,148.44,24,United Kingdom,2,4,4,244,10
2337,15527,18,162,2428.5300000000007,991,United Kingdom,2,1,1,211,4
2338,15528,254,26,229.33,123,United Kingdom,4,3,4,434,11
2339,15529,22,662,3962.6,3455,United Kingdom,2,1,1,211,4
2340,15530,21,107,1497.3100000000002,938,United Kingdom,2,1,2,212,5
2341,15531,8,219,1972.39,1085,United Kingdom,1,1,1,111,3
2342,15532,25,251,1564.73,515,United Kingdom,2,1,2,212,5
2343,15533,19,83,807.57,289,United Kingdom,2,2,2,222,6
2344,15535,173,72,502.9,135,United Kingdom,4,2,3,423,9
2345,15537,163,24,110.92000000000002,29,United Kingdom,4,3,4,434,11
2346,15539,7,41,538.46,410,United Kingdom,1,3,3,133,7
2347,15540,11,15,213.30000000000004,200,United Kingdom,1,4,4,144,9
2348,15541,114,29,85.13,49,United Kingdom,3,3,4,334,10
2349,15543,288,28,127.86,86,United Kingdom,4,3,4,434,11
2350,15544,9,259,3546.7100000000005,3109,United Kingdom,1,1,1,111,3
2351,15545,54,80,288.97,162,United Kingdom,3,2,4,324,9
2352,15547,7,695,4910.6,3999,United Kingdom,1,1,1,111,3
2353,15549,77,114,1681.46,694,United Kingdom,3,1,1,311,5
2354,15550,4,61,575.6300000000002,295,United Kingdom,1,2,3,123,6
2355,15551,36,29,436.06,218,United Kingdom,2,3,3,233,8
2356,15552,217,17,90.12,60,United Kingdom,4,4,4,444,12
2357,15553,60,55,428.93,449,United Kingdom,3,2,3,323,8
2358,15554,277,14,217.2,74,United Kingdom,4,4,4,444,12
2359,15555,12,887,4794.86,4427,United Kingdom,1,1,1,111,3
2360,15556,24,31,279.77,236,United Kingdom,2,3,4,234,9
2361,15557,28,19,468.91,213,United Kingdom,2,3,3,233,8
2362,15561,11,27,800.5899999999999,267,United Kingdom,1,3,2,132,6
2363,15562,351,1,134.55,39,United Kingdom,4,4,4,444,12
2364,15563,22,113,1400.44,1501,United Kingdom,2,1,2,212,5
2365,15565,50,8,173.16000000000005,60,United Kingdom,2,4,4,244,10
2366,15567,18,7,186.01,223,United Kingdom,2,4,4,244,10
2367,15568,2,53,758.29,461,United Kingdom,1,2,2,122,5
2368,15569,103,31,1375.71,666,United Kingdom,3,3,2,332,8
2369,15570,7,319,4148.82,2063,United Kingdom,1,1,1,111,3
2370,15571,11,57,650.4300000000001,264,United Kingdom,1,2,3,123,6
2371,15572,4,212,2533.42,1213,United Kingdom,1,1,1,111,3
2372,15573,31,97,591.1899999999999,355,United Kingdom,2,2,3,223,7
2373,15574,177,152,675.64,332,United Kingdom,4,1,2,412,7
2374,15576,37,43,921.37,394,United Kingdom,2,2,2,222,6
2375,15577,151,39,258.88000000000005,89,United Kingdom,4,3,4,434,11
2376,15578,162,13,127.1,52,United Kingdom,4,4,4,444,12
2377,15579,68,48,327.6,117,United Kingdom,3,2,3,323,8
2378,15581,120,147,3675.77,284,United Kingdom,3,1,1,311,5
2379,15582,24,44,682.9100000000001,453,United Kingdom,2,2,2,222,6
2380,15584,23,122,720.8600000000001,313,United Kingdom,2,1,2,212,5
2381,15585,176,31,455.3,320,United Kingdom,4,3,3,433,10
2382,15587,50,9,913.68,312,United Kingdom,2,4,2,242,8
2383,15589,255,29,478.53,243,United Kingdom,4,3,3,433,10
2384,15592,46,24,388.58,354,United Kingdom,2,3,3,233,8
2385,15593,70,5,199.8,60,United Kingdom,3,4,4,344,11
2386,15594,15,103,1771.7800000000002,983,United Kingdom,1,1,1,111,3
2387,15596,100,77,1406.59,561,United Kingdom,3,2,2,322,7
2388,15597,35,22,324.57,279,United Kingdom,2,3,3,233,8
2389,15598,53,14,240.68,160,United Kingdom,3,4,4,344,11
2390,15599,26,52,761.74,718,United Kingdom,2,2,2,222,6
2391,15601,11,410,6776.56,4983,United Kingdom,1,1,1,111,3
2392,15602,8,47,1297.87,1141,United Kingdom,1,2,2,122,5
2393,15603,78,2,48.48,96,United Kingdom,3,4,4,344,11
2394,15604,52,17,216.39,159,United Kingdom,3,4,4,344,11
2395,15605,36,67,1198.23,441,United Kingdom,2,2,2,222,6
2396,15606,61,77,2920.16,892,United Kingdom,3,2,1,321,6
2397,15607,336,13,104.76,202,United Kingdom,4,4,4,444,12
2398,15608,28,60,1093.68,714,United Kingdom,2,2,2,222,6
2399,15609,184,16,298.48,148,United Kingdom,4,4,4,444,12
2400,15610,51,6,112.46,66,United Kingdom,3,4,4,344,11
2401,15611,9,43,1591.4500000000005,504,United Kingdom,1,2,2,122,5
2402,15612,36,6,195.15,52,United Kingdom,2,4,4,244,10
2403,15615,10,423,10399.74,5508,United Kingdom,1,1,1,111,3
2404,15618,32,45,776.8510000000002,454,United Kingdom,2,2,2,222,6
2405,15619,10,3,336.40000000000003,136,United Kingdom,1,4,3,143,8
2406,15620,56,100,1553.1799999999998,915,United Kingdom,3,1,2,312,6
2407,15621,4,16,1293.03,501,United Kingdom,1,4,2,142,7
2408,15622,43,185,3709.56,1674,United Kingdom,2,1,1,211,4
2409,15623,141,19,301.03,125,United Kingdom,3,3,4,334,10
2410,15624,116,34,588.13,357,United Kingdom,3,3,3,333,9
2411,15625,103,64,1534.26,1188,United Kingdom,3,2,2,322,7
2412,15626,74,49,675.8000000000001,766,United Kingdom,3,2,2,322,7
2413,15628,4,155,2870.24,1894,United Kingdom,1,1,1,111,3
2414,15630,45,60,1186.35,800,United Kingdom,2,2,2,222,6
2415,15632,15,167,3285.3100000000004,2109,United Kingdom,1,1,1,111,3
2416,15634,17,15,243.55,99,United Kingdom,1,4,4,144,9
2417,15636,89,25,724.76,284,United Kingdom,3,3,2,332,8
2418,15637,52,15,223.36,128,United Kingdom,3,4,4,344,11
2419,15639,134,25,425.32,323,United Kingdom,3,3,3,333,9
2420,15640,4,476,12416.11,6572,United Kingdom,1,1,1,111,3
2421,15641,105,119,1887.2,1562,United Kingdom,3,1,1,311,5
2422,15643,191,33,664.0,246,United Kingdom,4,3,3,433,10
2423,15644,166,232,803.54,550,United Kingdom,4,1,2,412,7
2424,15645,18,52,612.01,256,United Kingdom,2,2,3,223,7
2425,15646,157,35,447.64,394,United Kingdom,4,3,3,433,10
2426,15648,204,24,639.5,218,United Kingdom,4,3,3,433,10
2427,15649,336,2,816.0,192,United Kingdom,4,4,2,442,10
2428,15651,36,32,646.3,479,United Kingdom,2,3,3,233,8
2429,15652,91,21,337.74,208,United Kingdom,3,3,3,333,9
2430,15653,92,6,877.4399999999999,1200,United Kingdom,3,4,2,342,9
2431,15654,9,21,922.53,475,United Kingdom,1,3,2,132,6
2432,15655,243,34,560.6700000000001,324,United Kingdom,4,3,3,433,10
2433,15656,45,47,748.5,343,United Kingdom,2,2,2,222,6
2434,15657,22,1,30.0,24,United Kingdom,2,4,4,244,10
2435,15658,190,48,1024.1,242,United Kingdom,4,2,2,422,8
2436,15659,43,11,306.45000000000005,111,United Kingdom,2,4,4,244,10
2437,15660,25,90,1600.86,1050,United Kingdom,2,2,2,222,6
2438,15661,317,5,309.8,236,United Kingdom,4,4,3,443,11
2439,15663,106,9,138.14,106,United Kingdom,3,4,4,344,11
2440,15664,50,17,386.43,157,United Kingdom,2,4,3,243,9
2441,15665,168,115,2222.21,1654,United Kingdom,4,1,1,411,6
2442,15667,39,13,301.32000000000005,240,United Kingdom,2,4,4,244,10
2443,15668,217,1,76.32000000000001,72,United Kingdom,4,4,4,444,12
2444,15669,40,33,684.34,342,United Kingdom,2,3,2,232,7
2445,15670,296,12,173.05,91,United Kingdom,4,4,4,444,12
2446,15671,18,78,2657.13,1699,United Kingdom,2,2,1,221,5
2447,15673,88,138,2726.2300000000005,1451,United Kingdom,3,1,1,311,5
2448,15674,73,114,2446.6000000000004,1275,United Kingdom,3,1,1,311,5
2449,15675,81,21,323.69,527,United Kingdom,3,3,3,333,9
2450,15676,18,202,3435.76,2252,United Kingdom,2,1,1,211,4
2451,15677,49,33,657.23,319,United Kingdom,2,3,3,233,8
2452,15678,52,12,352.70000000000005,184,United Kingdom,3,4,3,343,10
2453,15679,24,110,781.2800000000001,1170,United Kingdom,2,1,2,212,5
2454,15680,9,78,1333.6799999999998,952,United Kingdom,1,2,2,122,5
2455,15681,25,53,1426.16,816,United Kingdom,2,2,2,222,6
2456,15683,117,10,193.75,131,United Kingdom,3,4,4,344,11
2457,15687,8,166,2993.1,1310,United Kingdom,1,1,1,111,3
2458,15689,119,9,254.1,84,United Kingdom,3,4,4,344,11
2459,15690,4,19,239.76,408,United Kingdom,1,3,4,134,8
2460,15691,252,2,136.8,72,United Kingdom,4,4,4,444,12
2461,15692,28,12,191.04,138,United Kingdom,2,4,4,244,10
2462,15694,0,78,6479.4,1677,United Kingdom,1,2,1,121,4
2463,15695,266,22,409.98,212,United Kingdom,4,3,3,433,10
2464,15696,33,168,2711.11,1015,United Kingdom,2,1,1,211,4
2465,15699,17,18,309.6499999999999,113,United Kingdom,1,3,3,133,7
2466,15700,172,86,696.6799999999998,357,United Kingdom,4,2,2,422,8
2467,15701,2,230,1529.0,912,United Kingdom,1,1,2,112,4
2468,15703,264,5,211.5,66,United Kingdom,4,4,4,444,12
2469,15704,140,117,2293.62,1028,United Kingdom,3,1,1,311,5
2470,15705,201,6,143.10000000000002,62,United Kingdom,4,4,4,444,12
2471,15706,63,55,1060.56,321,United Kingdom,3,2,2,322,7
2472,15707,35,205,916.9799999999998,594,United Kingdom,2,1,2,212,5
2473,15708,40,273,3235.25,1217,United Kingdom,2,1,1,211,4
2474,15709,283,6,133.25,121,United Kingdom,4,4,4,444,12
2475,15712,9,53,1072.36,486,United Kingdom,1,2,2,122,5
2476,15713,143,19,356.7,150,United Kingdom,4,3,3,433,10
2477,15714,11,34,330.03,186,United Kingdom,1,3,3,133,7
2478,15716,145,117,1101.11,738,United Kingdom,4,1,2,412,7
2479,15717,234,7,150.3,70,United Kingdom,4,4,4,444,12
2480,15719,32,931,5030.07,2718,United Kingdom,2,1,1,211,4
2481,15720,24,128,598.73,281,United Kingdom,2,1,3,213,6
2482,15721,11,84,471.4000000000001,388,United Kingdom,1,2,3,123,6
2483,15722,35,67,2211.2100000000005,1023,United Kingdom,2,2,1,221,5
2484,15723,364,38,190.7,73,United Kingdom,4,3,4,434,11
2485,15724,201,11,218.25,73,United Kingdom,4,4,4,444,12
2486,15725,15,32,415.25,221,United Kingdom,1,3,3,133,7
2487,15727,16,301,5159.06,3063,United Kingdom,1,1,1,111,3
2488,15729,212,5,85.0,28,United Kingdom,4,4,4,444,12
2489,15730,65,70,1120.88,689,United Kingdom,3,2,2,322,7
2490,15732,212,14,294.11999999999995,215,United Kingdom,4,4,4,444,12
2491,15733,282,10,162.3,62,United Kingdom,4,4,4,444,12
2492,15734,114,26,1339.45,346,United Kingdom,3,3,2,332,8
2493,15737,14,71,1188.12,597,United Kingdom,1,2,2,122,5
2494,15738,18,173,4812.42,2982,United Kingdom,2,1,1,211,4
2495,15739,66,8,449.12,472,United Kingdom,3,4,3,343,10
2496,15740,49,9,154.88000000000002,152,United Kingdom,2,4,4,244,10
2497,15743,16,86,775.9599999999999,214,United Kingdom,1,2,2,122,5
2498,15744,77,3,34.8,120,United Kingdom,3,4,4,344,11
2499,15745,19,62,1094.59,421,United Kingdom,2,2,2,222,6
2500,15746,134,28,196.88,178,United Kingdom,3,3,4,334,10
2501,15747,12,90,946.64,466,United Kingdom,1,2,2,122,5
2502,15748,40,20,144.36,50,United Kingdom,2,3,4,234,9
2503,15749,235,10,44534.3,18028,United Kingdom,4,4,1,441,9
2504,15750,2,291,2463.05,1783,United Kingdom,1,1,1,111,3
2505,15752,39,405,2626.6000000000004,1960,United Kingdom,2,1,1,211,4
2506,15753,304,1,79.2,144,United Kingdom,4,4,4,444,12
