CustomerID,recency,frequency,monetary_value
15257,283,7,317.15
15258,168,34,623.1600000000001
15260,100,77,1810.77
15261,135,19,254.81999999999996
15262,323,10,178.95000000000002
15263,106,12,156.50999999999996
15264,64,23,393.7400000000001
15265,151,82,1506.12
15266,338,6,119.30000000000001
15267,22,11,1717.36
15269,23,2,408.8
15270,15,41,2379.49
15271,7,264,2493.34
15272,57,63,721.94
15274,4,47,716.57
15275,37,41,615.14
15276,66,49,128.63
15277,46,12,255.89999999999998
15279,354,19,290.51
15280,172,16,113.12
15281,58,139,2332.1499999999996
15286,49,3,240.55
15287,22,20,486.69
15288,43,88,2306.5200000000004
15289,29,58,939.78
15290,4,204,7943.219999999999
15291,25,103,4668.300000000001
15292,201,24,178.39
15296,50,194,3672.8599999999997
15297,10,39,641.94
15298,2,192,4799.9
15299,67,7,4507.01
15300,64,28,496.43999999999994
15301,50,242,5049.949999999999
15303,290,31,574.02
15304,60,23,694.4000000000002
15306,64,58,1174.35
15307,95,12,205.3
15308,274,19,310.46999999999997
15311,0,2366,60632.75
15312,75,47,924.85
15313,110,1,52.0
15314,199,24,327.96999999999997
15315,64,37,570.5000000000001
15316,326,1,165.0
15318,3,33,312.62
15319,283,16,204.5
15320,44,36,267.13000000000005
15321,70,95,2748.3100000000004
15322,85,42,679.68
15325,103,48,161.74
15326,333,29,311.7099999999999
15327,52,10,208.75
15329,39,57,1049.7
15330,32,13,714.9599999999999
15332,366,35,1661.06
15333,208,16,1028.56
15334,156,98,350.82
15335,53,35,170.22
15339,66,86,574.0699999999999
15341,80,17,2020.52
15342,129,24,406.09
15343,87,21,364.5
15344,0,26,563.9399999999999
15345,45,20,393.53999999999996
15346,332,17,252.42000000000002
15347,366,5,201.59999999999997
15348,72,9,158.04
15349,158,71,463.9099999999999
15350,373,5,115.65
15351,12,219,1934.6600000000003
15353,254,61,770.1200000000001
15355,29,14,277.05000000000007
15356,31,499,2718.0300000000007
15358,4,551,8347.2
15360,39,13,427.92999999999995
15361,361,7,418.9200000000001
15363,372,16,326.0
15364,95,29,913.1900000000002
15365,25,114,2314.32
15366,75,44,602.5100000000001
15367,57,95,1877.5900000000004
15368,21,4,446.94000000000005
15370,40,94,2386.05
15372,137,27,2007.4
15373,8,132,2415.9100000000003
15374,128,3,168.0
15376,40,116,1221.5599999999997
15379,169,194,3703.29
15380,8,36,1690.26
15381,213,8,596.85
15382,14,302,5955.709999999999
15384,169,41,642.41
15385,40,12,316.88
15386,186,31,394.14
15388,270,10,140.54
15389,172,1,500.0
15392,4,84,1535.53
15393,16,12,231.86
15394,9,85,2183.5400000000004
15395,325,7,107.45000000000002
15396,112,14,288.17999999999995
15397,289,6,94.0
15398,16,73,1345.5300000000002
15399,1,50,815.77
15400,92,12,716.2
15402,148,42,626.77
15405,189,8,349.1
15406,31,53,510.71000000000004
15407,33,148,1046.74
15408,264,34,267.18
15410,84,122,3450.8400000000006
15411,26,98,1348.9300000000003
15412,171,10,190.53
15414,9,39,774.9
15415,313,47,559.6099999999998
15416,64,192,3984.3199999999997
15417,85,28,508.80000000000007
15419,24,8,135.85999999999999
15421,58,53,950.36
15422,323,6,97.7
15423,38,2,43.5
15424,254,17,383.34000000000003
15426,19,275,1404.07
15427,33,292,1430.54
15428,15,6,93.78
15429,26,82,397.35
15432,23,10,171.19
15433,213,41,533.3
15434,8,55,1041.48
15435,22,29,149.29000000000002
15436,12,291,1067.75
15437,262,45,200.16
15438,131,25,156.57999999999998
15440,54,62,383.68
15442,248,2,594.0
15443,1,372,3213.59
15444,9,214,1411.2100000000003
15445,264,5,113.5
15447,330,9,155.17
15448,312,28,494.64
15449,26,60,974.5200000000001
15450,30,30,429.84
15452,29,56,528.48
15453,1,279,1371.77
15454,362,25,179.10000000000002
15456,283,58,434.59000000000003
15457,262,58,237.07
15458,25,7,161.64
15460,354,56,214.26
15462,94,11,234.6
15463,29,7,126.14
15464,338,155,1044.65
15465,19,97,7354.619999999999
15466,85,57,334.53000000000003
15467,9,52,524.88
15468,51,24,467.51
15469,50,24,538.5500000000001
15471,2,73,454.48
15472,113,76,371.5600000000001
15473,14,11,1771.2
15475,77,29,454.10999999999996
15478,40,44,1399.9199999999998
15480,116,45,905.5
15482,15,97,10879.76
15483,161,84,225.26000000000002
15484,1,187,3590.4100000000003
15485,30,85,2564.5
15488,92,2,91.32000000000001
15489,22,50,1134.28
15491,95,154,3100.09
15492,28,35,659.4599999999998
15493,32,289,1953.4099999999999
15494,21,122,1280.58
15497,17,15,1262.2
15498,2,512,13316.400000000001
15500,8,68,1131.5600000000002
15502,15,213,10384.929999999998
15503,362,66,141.04
15504,81,13,52.83
15505,52,97,3610.96
15506,22,161,972.0799999999999
15507,171,45,475.86000000000007
15508,189,92,1000.2700000000001
15510,330,1,250.0
15511,11,158,900.53
15512,155,7,121.0
15513,33,308,14758.22
15514,12,166,4023.72
15516,44,15,62.43
15517,233,27,267.03000000000003
15518,64,210,1921.5500000000002
15520,1,18,343.5
15521,40,185,3000.2000000000003
15522,32,56,397.98999999999995
15523,84,10,412.01
15524,24,1,440.0
15525,2,156,734.3699999999999
15526,33,4,148.44
15527,18,162,2428.5300000000007
15528,254,26,229.32999999999998
15529,22,662,3962.6
15530,21,107,1497.3100000000002
15531,8,219,1972.3899999999999
15532,25,251,1564.73
15533,19,83,807.57
15535,173,72,502.90000000000003
15537,163,24,110.92000000000002
15539,7,41,538.46
15540,11,15,213.30000000000004
15541,114,29,85.13
15543,288,28,127.86
15544,9,259,3546.7100000000005
15545,54,80,288.97
15547,7,695,4910.6
15549,77,114,1681.46
15550,4,61,575.6300000000002
15551,36,29,436.05999999999995
15552,217,17,90.12
15553,60,55,428.92999999999995
15554,277,14,217.2
15555,12,887,4794.86
15556,24,31,279.77
15557,28,19,468.90999999999997
15561,11,27,800.5899999999999
15562,351,1,134.55
15563,22,113,1400.44
15565,50,8,173.16000000000003
15567,18,7,186.01000000000002
15568,2,53,758.29
15569,103,31,1375.71
15570,7,319,4148.82
15571,11,57,650.4300000000001
15572,4,212,2533.42
15573,31,97,591.1899999999999
15574,177,152,675.64
15576,37,43,921.37
15577,151,39,258.88000000000005
15578,162,13,127.1
15579,68,48,327.59999999999997
15581,120,147,3675.77
15582,24,44,682.9100000000001
15584,23,122,720.8600000000001
15585,176,31,455.29999999999995
15587,50,9,913.6800000000001
15589,255,29,478.53
15592,46,24,388.58
15593,70,5,199.8
15594,15,103,1771.7800000000002
15596,100,77,1406.5900000000001
15597,35,22,324.57
15598,53,14,240.68
15599,26,52,761.74
15601,11,410,6776.56
15602,8,47,1297.8700000000001
15603,78,2,48.480000000000004
15604,52,17,216.39
15605,36,67,1198.23
15606,61,77,2920.16
15607,336,13,104.76
15608,28,60,1093.68
15609,184,16,298.48
15610,51,6,112.46
15611,9,43,1591.4500000000003
15612,36,6,195.15
15615,10,423,10399.74
15618,32,45,776.8510000000002
15619,10,3,336.40000000000003
15620,56,100,1553.1799999999998
15621,4,16,1293.03
15622,43,185,3709.5600000000004
15623,141,19,301.03
15624,116,34,588.13
15625,103,64,1534.26
15626,74,49,675.8000000000001
15628,4,155,2870.24
15630,45,60,1186.35
15632,15,167,3285.3100000000004
15634,17,15,243.55
15636,89,25,724.76
15637,52,15,223.36
15639,134,25,425.32
15640,4,476,12416.109999999999
15641,105,119,1887.2
15643,191,33,664.0
15644,166,232,803.54
15645,18,52,612.01
15646,157,35,447.64
15648,204,24,639.5
15649,336,2,816.0
15651,36,32,646.3
15652,91,21,337.74
15653,92,6,877.4399999999999
15654,9,21,922.5300000000001
15655,243,34,560.6700000000001
15656,45,47,748.5
15657,22,1,30.0
15658,190,48,1024.1
15659,43,11,306.45000000000005
15660,25,90,1600.86
15661,317,5,309.8
15663,106,9,138.14
15664,50,17,386.43
15665,168,115,2222.2099999999996
15667,39,13,301.32000000000005
15668,217,1,76.32000000000001
15669,40,33,684.34
15670,296,12,173.05
15671,18,78,2657.13
15673,88,138,2726.2300000000005
15674,73,114,2446.6000000000004
15675,81,21,323.69
15676,18,202,3435.7599999999998
15677,49,33,657.23
15678,52,12,352.70000000000005
15679,24,110,781.2800000000001
15680,9,78,1333.6799999999998
15681,25,53,1426.16
15683,117,10,193.75
15687,8,166,2993.1
15689,119,9,254.1
15690,4,19,239.76
15691,252,2,136.8
15692,28,12,191.03999999999996
15694,0,78,6479.4
15695,266,22,409.98
15696,33,168,2711.1099999999997
15699,17,18,309.6499999999999
15700,172,86,696.6799999999998
15701,2,230,1529.0
15703,264,5,211.5
15704,140,117,2293.62
15705,201,6,143.10000000000002
15706,63,55,1060.56
15707,35,205,916.9799999999998
15708,40,273,3235.25
15709,283,6,133.25
15712,9,53,1072.36
15713,143,19,356.7
15714,11,34,330.03
15716,145,117,1101.1100000000001
15717,234,7,150.3
15719,32,931,5030.07
15720,24,128,598.73
15721,11,84,471.4000000000001
15722,35,67,2211.2100000000005
15723,364,38,190.70000000000002
15724,201,11,218.25
15725,15,32,415.25
15727,16,301,5159.0599999999995
15729,212,5,85.0
15730,65,70,1120.88
15732,212,14,294.11999999999995
15733,282,10,162.3
15734,114,26,1339.45
15737,14,71,1188.12
15738,18,173,4812.42
15739,66,8,449.12
15740,49,9,154.88000000000002
15743,16,86,775.9599999999999
15744,77,3,34.8
15745,19,62,1094.59
15746,134,28,196.88000000000002
15747,12,90,946.6399999999999
15748,40,20,144.35999999999999
15749,235,10,44534.3
15750,2,291,2463.05
15752,39,405,2626.6000000000004
15753,304,1,79.2
15754,51,28,458.57
15755,10,141,2364.25
15756,61,191,528.01
15757,65,45,714.4200000000001
15758,24,9,205.25
15759,218,7,253.04000000000002
15762,65,37,583.75
15763,31,61,1086.9200000000003
15764,88,180,3279.97
15766,64,11,315.05999999999995
15768,115,27,621.83
15769,7,130,56252.72
15773,5,10,635.6800000000001
15774,68,25,270.79999999999995
15775,245,7,104.9
15776,133,18,241.61999999999998
15777,241,21,1047.1100000000001
15780,183,29,475.28
15781,25,20,345.46000000000004
15782,9,43,2614.7400000000002
15783,10,14,246.3
15785,32,83,2328.9700000000003
15786,46,266,4919.0
15787,26,200,933.26
15789,358,25,351.3
15790,10,34,218.75000000000003
15791,43,75,1612.69
15793,14,12,965.6099999999999
15795,149,42,610.01
15796,1,132,2708.61
15797,113,8,2207.4
15799,75,98,884.14
15800,107,117,696.89
15801,46,64,1063.95
15802,142,1,451.42
15803,51,8,415.82000000000005
15804,0,263,4206.389999999999
15805,23,299,5488.18
15806,46,31,784.5799999999999
15807,50,48,903.9000000000001
15808,306,195,3651.27
15809,36,35,515.77
15810,78,89,1391.98
15811,22,133,2218.62
15812,107,41,1801.14
15813,207,40,1303.9099999999999
15814,16,72,1945.33
15815,63,49,2100.6
15819,49,123,1905.4500000000003
15820,319,17,206.98
15821,44,62,570.9599999999999
15822,3,33,885.4699999999999
15823,372,1,15.0
15825,172,20,532.94
15826,56,68,1654.3100000000002
15827,73,115,1836.09
15829,99,51,636.1399999999998
15830,37,39,576.0
15831,58,66,794.64
15832,254,54,836.7900000000001
15834,70,269,2225.15
15835,44,50,954.09
15836,50,10,137.37
15837,64,24,391.98
15838,11,167,33643.079999999994
15839,33,62,1048.49
15840,58,27,355.55999999999995
15841,72,47,1224.06
15843,303,8,118.95000000000002
15844,46,11,130.73999999999998
15845,17,138,3711.77
15847,38,22,389.2699999999999
15850,19,93,234.88
15852,186,22,160.70999999999998
15853,51,30,110.80000000000001
15854,4,138,2969.12
15855,136,80,712.24
15856,4,628,16143.64
15857,18,14,296.99999999999994
15858,15,188,1427.5700000000002
15860,40,139,965.1599999999999
15861,12,540,3146.92
15862,8,147,832.88
15863,25,18,68.84
15864,22,20,1936.3200000000004
15865,40,40,895.13
15866,101,43,211.89
15867,5,459,3810.1400000000003
15869,277,15,149.64000000000001
15870,32,74,351.44000000000005
15872,14,108,316.25000000000006
15874,63,120,4405.88
15877,1,126,490.33
15880,369,96,329.03
15881,312,29,501.39000000000004
15882,198,23,516.36
15883,2,49,396.47999999999996
15885,92,18,379.35
15886,60,12,181.09000000000003
15888,80,12,168.31
15889,156,85,420.07
15891,226,60,511.67999999999995
15894,253,37,258.25
15895,149,11,179.17000000000002
15897,194,22,208.59000000000003
15898,1,84,1383.8299999999997
15899,368,4,56.25
15900,23,47,337.28000000000003
15901,16,111,351.73
15903,9,74,5126.76
15904,8,30,164.67999999999998
15906,19,150,1567.6899999999998
15907,3,226,882.72
15909,173,7,191.93999999999997
15910,0,266,1228.88
15912,178,19,264.61999999999995
15916,16,151,1502.8600000000001
15917,247,12,123.10000000000001
15918,190,40,334.23
15919,19,122,525.6899999999999
15920,154,60,167.5
15921,172,24,323.03
15922,373,11,369.50000000000006
15923,372,21,127.08000000000001
15925,194,12,207.14999999999998
15930,67,21,426.63000000000005
15932,4,115,2495.8700000000003
15933,21,74,1107.4600000000003
15935,239,12,416.86
15937,64,7,145.35
15938,112,18,404.58
15939,89,76,6115.009999999999
15940,311,1,35.8
15942,133,14,337.43999999999994
15944,276,6,325.1
15945,365,2,181.0
15947,82,29,1708.24
15948,8,60,955.2400000000001
15949,16,19,364.72
15950,31,97,1744.71
15951,8,41,708.22
15952,33,84,781.9100000000001
15953,15,97,1657.28
15955,24,183,4416.26
15957,31,42,428.89000000000004
15958,74,7,104.35
15963,19,28,470.76000000000005
15965,17,111,808.87
15967,23,80,397.67999999999995
15969,2,20,666.0999999999999
15970,303,11,314.1
15971,17,35,4199.85
15973,366,4,307.82
15974,39,176,3442.15
15975,84,24,371.01
15976,165,96,427.64000000000004
15977,17,65,1054.73
15978,77,49,1098.78
15980,88,43,2398.8599999999997
15981,24,97,3408.48
15983,22,112,1465.12
15984,2,258,2780.63
15985,123,37,1142.4199999999998
15986,30,14,168.11999999999998
15987,12,128,1432.77
15988,19,26,156.78
15990,44,52,792.1100000000001
15992,3,3,41.989999999999995
15993,8,543,2777.67
15994,54,32,414.27000000000004
15996,88,127,1032.58
15998,36,504,3080.2200000000003
16000,2,9,12393.699999999999
16003,29,103,2735.37
16005,12,201,578.71
16006,211,8,101.4
16007,47,381,1693.81
16008,23,33,478.78000000000003
16009,22,82,972.1100000000001
16010,245,79,392.4
16011,8,210,3352.96
16012,35,94,1415.29
16013,3,139,37130.600000000006
16014,37,138,646.8299999999999
16015,3,181,704.55
16016,3,224,1465.51
16017,47,32,211.88
16018,39,28,408.90000000000003
16019,46,160,3786.24
16020,16,46,851.01
16022,260,71,602.63
16023,46,101,719.81
16024,12,63,251.03
16025,29,28,439.65999999999997
16026,43,32,236.09
16027,91,16,934.6199999999999
16029,38,241,80850.84
16030,309,29,331.24
16031,92,98,547.9000000000001
16033,5,1128,8778.82
16034,196,22,437.69999999999993
16036,87,55,758.9199999999998
16037,269,39,855.0200000000001
16038,7,26,471.78
16040,65,65,1313.5500000000002
16041,30,6,3166.4
16042,22,70,1177.47
16043,37,39,773.99
16045,119,83,1340.7
16048,373,8,256.44000000000005
16049,40,299,1074.81
16050,173,10,137.89999999999998
16052,54,34,362.05999999999995
16053,32,84,1511.9500000000003
16054,145,70,783.9000000000001
16055,220,8,134.8
16056,45,66,650.75
16057,16,121,2263.12
16059,65,178,1453.1599999999999
16062,9,64,1153.62
16063,260,23,335.32000000000005
16065,365,73,367.14
16066,16,101,1521.0400000000004
16070,22,33,852.15
16071,44,21,326.24
16072,288,23,584.32
16073,297,1,122.39999999999999
16076,3,129,2234.73
16078,283,1,79.2
16079,16,21,1352.0000000000002
16080,81,10,217.16000000000003
16081,56,223,2799.42
16083,100,31,1317.62
16084,299,38,436.18
16085,23,167,981.51
16086,59,39,1121.3899999999999
16091,154,18,315.06
16092,114,51,817.86
16093,106,1,17.0
16094,11,63,1078.2299999999998
16096,264,12,320.62
16097,240,10,185.05
16098,87,67,2005.63
16099,50,39,731.8999999999997
16101,70,76,1290.6999999999998
16102,42,57,1842.14
16103,7,48,1429.6399999999999
16104,61,28,298.21000000000004
16105,248,13,336.96
16106,65,6,108.38
16107,17,31,3204.16
16108,84,48,842.5
16109,218,18,611.8800000000001
16110,45,342,1320.9500000000003
16112,143,16,195.74
16113,183,30,161.38
16114,170,8,135.75000000000003
16115,9,279,1660.8799999999999
16116,211,34,612.7800000000001
16117,189,30,232.21
16119,8,16,423.36
16120,59,30,1309.14
16121,57,204,854.66
16122,73,38,684.42
16123,51,16,307.78000000000003
16124,317,11,249.0
16125,367,13,289.35
16126,29,117,6287.77
16127,39,40,656.25
16128,17,89,1880.2199999999998
16131,51,78,3506.540000000001
16133,3,339,14589.039999999999
16134,21,35,618.09
16135,262,21,517.5500000000001
16136,59,37,709.3800000000002
16139,18,31,635.4100000000001
16140,65,35,725.1800000000001
16141,88,30,620.4
16142,249,37,535.3399999999999
16143,3,117,2424.94
16144,246,1,175.2
16145,8,224,3799.4900000000002
16146,157,29,734.1299999999999
16147,133,22,374.99999999999994
16148,296,1,76.32000000000001
16149,4,18,280.52000000000004
16150,42,117,2053.02
16152,268,29,1829.0399999999997
16153,49,89,1824.23
16156,8,128,3092.04
16157,15,18,656.6899999999999
16159,281,14,348.2000000000001
16160,65,20,1025.44
16161,1,471,5533.67
16162,252,2,37.4
16163,232,6,856.6000000000001
16164,17,34,822.48
16168,10,98,3787.6000000000004
16169,8,85,1822.9700000000003
16170,50,125,1885.0500000000004
16171,59,3,73.2
16172,95,69,1140.2100000000003
16173,15,84,1418.32
16174,126,23,1009.55
16175,94,58,1037.5900000000001
16177,50,15,331.95
16178,138,8,197.9
16179,60,11,215.83
16180,100,162,10254.18
16181,73,11,305.5400000000001
16182,72,28,6617.65
16183,67,15,338.7100000000001
16184,64,45,1158.79
16185,16,31,529.4100000000001
16186,22,218,4006.9400000000005
16187,31,295,6911.4400000000005
16188,44,67,981.8599999999999
16189,15,11,215.47999999999996
16190,40,6,215.08
16191,2,134,5180.52
16193,236,19,314.45000000000005
16198,75,15,400.681
16200,4,172,1068.87
16201,3,111,1863.4700000000003
16202,360,18,365.27
16203,58,35,592.9
16204,23,50,384.18
16205,30,97,757.63
16206,54,63,537.0600000000001
16207,25,19,394.38
16208,44,66,664.26
16209,88,46,2262.6199999999994
16210,1,123,21086.300000000003
16211,88,23,547.0200000000001
16212,19,41,690.3399999999999
16213,78,6,159.0
16214,170,44,1062.75
16215,80,14,242.35000000000002
16216,267,37,914.9299999999998
16217,235,15,304.25000000000006
16218,29,84,3084.68
16221,36,95,860.86
16222,318,122,773.5500000000001
16224,57,96,1295.3
16225,44,134,1096.3200000000002
16226,203,8,255.12
16227,225,6,314.22
16229,87,47,1010.5999999999998
16230,189,35,542.03
16232,43,37,990.8799999999999
16233,71,22,536.68
16235,40,46,867.3099999999998
16236,78,20,432.19999999999993
16239,56,19,414.2
16240,24,135,3718.8
16241,9,655,2590.3100000000004
16242,8,292,3579.8599999999997
16243,33,51,409.1
16244,211,91,1522.75
16245,23,90,1413.66
16247,170,16,114.56
16248,61,7,152.94
16249,52,69,1800.0700000000002
16250,261,24,389.44
16253,66,123,3683.8599999999997
16255,16,270,2619.91
16256,266,13,752.4300000000002
16257,176,2,46.95
16258,45,135,5203.510000000001
16260,50,18,1035.45
16261,17,119,728.5400000000001
16265,9,258,5447.0
16266,73,61,861.8899999999999
16268,71,45,667.6500000000001
16270,353,54,1141.2399999999996
16271,2,130,1404.64
16272,116,25,411.7
16274,373,65,351.75
16275,196,33,559.87
16276,176,6,810.6000000000001
16278,100,23,566.38
16279,21,106,1502.78
16281,72,17,2062.0600000000004
16282,339,11,168.3
16283,5,166,1570.81
16284,31,103,812.68
16287,169,8,142.5
16292,121,17,302.25
16293,21,118,2248.99
16295,9,79,1328.5500000000004
16297,268,20,301.90000000000003
16298,22,27,598.1999999999999
16302,126,11,233.22
16303,25,162,5360.630000000001
16305,138,22,361.21999999999986
16306,213,41,632.27
16308,37,4,2560.0
16309,106,42,706.57
16311,17,37,616.26
16313,3,16,274.15000000000003
16315,330,14,226.37
16316,64,151,2938.91
16317,119,69,1341.65
16318,35,19,328.15
16319,217,3,404.40000000000003
16320,172,56,1038.46
16321,72,12,373.65
16322,1,37,326.74999999999994
16323,196,1,207.50000000000003
16324,128,111,408.58999999999986
16325,46,18,594.24
16326,5,300,3039.2200000000003
16327,14,317,3820.27
16330,17,39,251.91
16332,28,151,1582.8
16333,7,45,26626.8
16337,36,10,151.05
16338,157,11,214.8
16339,284,18,94.05000000000001
16340,107,141,534.31
16341,24,77,1971.87
16342,75,15,322.41
16343,16,43,328.58000000000004
16344,158,2,101.10000000000001
16345,44,37,565.46
16347,11,85,847.45
16348,32,222,1415.65
16349,290,9,53.5
16350,21,57,1116.47
16351,332,8,153.9
16352,17,28,494.44
16353,3,94,6675.710000000001
16354,63,39,395.8
16356,197,31,211.77
16357,33,34,658.88
16358,1,109,2027.5
16359,7,66,1750.9200000000003
16360,4,636,3450.41
16361,9,104,891.21
16362,32,77,709.99
16363,53,5,109.36000000000001
16364,11,52,705.7899999999998
16365,17,51,1540.42
16366,18,18,327.3
16367,37,127,800.6699999999996
16368,2,69,479.90999999999997
16369,18,117,1545.4100000000003
16370,82,221,1301.9099999999999
16372,33,92,355.72999999999996
16374,66,109,466.72999999999996
16376,8,122,974.9599999999999
16377,267,5,676.2
16378,247,23,362.9500000000001
16379,4,108,2157.4000000000005
16380,61,31,1743.15
16383,74,98,643.7599999999999
16384,89,33,584.5
16385,60,57,554.8599999999999
16386,28,81,302.56999999999994
16387,322,4,94.36
16389,53,34,1382.0699999999997
16392,269,43,217.89
16393,2,327,3040.96
16394,56,83,1555.3400000000001
16395,60,206,1482.0600000000002
16398,154,82,1705.8
16399,19,72,408.02
16400,94,29,303.93
16401,1,186,4098.32
16402,264,57,293.45
16403,312,10,177.5
16404,70,23,443.05000000000007
16405,302,5,167.25
16406,18,59,154.35000000000002
16407,12,168,2079.6800000000003
16409,36,231,2022.9800000000002
16411,19,44,211.7
16412,53,30,135.99
16413,56,31,262.2
16414,21,7,126.25
16415,44,47,200.26999999999995
16416,26,71,1051.4
16418,44,95,631.1200000000001
16419,112,50,958.71
16422,17,369,34684.4
16423,24,18,346.12
16424,191,5,133.56
16425,302,21,302.69999999999993
16426,2,353,1863.76
16427,263,9,241.06
16429,106,2,284.55
16430,57,6,300.85
16431,213,76,623.2799999999999
16432,64,8,287.4
16433,28,17,184.26
16434,29,107,1511.8000000000002
16438,5,132,798.35
16440,7,282,3640.6699999999996
16441,67,24,381.2
16442,1,171,609.3
16444,46,84,654.6700000000001
16445,33,63,230.51000000000002
16446,0,3,168472.5
16447,135,34,255.91
16448,198,19,182.99
16449,197,40,707.69
16450,149,11,311.92
16451,87,14,266.97
16454,44,2,6.9
16455,63,99,1841.18
16456,99,110,2158.1800000000003
16457,218,9,208.35999999999999
16458,2,202,3482.7400000000007
16460,28,132,811.23
16461,177,32,142.92
16462,73,3,136.0
16463,21,82,1422.4
16464,19,230,1298.66
16466,33,146,1595.96
16468,74,2,74.9
16469,23,171,625.4200000000001
16470,51,164,752.77
16471,274,13,223.95
16473,164,18,316.11
16474,7,337,1810.65
16475,88,28,544.3
16477,63,146,2494.46
16478,25,17,331.0
16479,10,35,300.83
16480,75,53,769.29
16482,15,18,220.62
16483,192,19,139.35
16484,173,25,404.30000000000007
16485,77,42,363.65
16488,33,29,498.79999999999995
16491,46,39,731.5
16493,79,56,1351.63
16494,296,50,826.5299999999999
16495,3,88,648.26
16496,8,95,1599.52
16497,49,136,2965.69
16498,161,15,100.97000000000001
16499,360,19,365.45000000000005
16500,4,11,400.86
16503,106,84,1431.9299999999998
16504,25,83,465.88000000000005
16505,31,4,777.6
16506,19,3,90.30000000000001
16509,296,13,363.70000000000005
16510,372,13,248.10000000000002
16511,21,159,918.33
16513,4,35,874.5899999999999
16515,52,111,1624.14
16516,30,6,101.7
16517,277,17,162.70000000000005
16518,61,40,484.32000000000005
16519,25,13,215.08
16520,186,156,1046.57
16523,1,290,9418.470000000001
16525,2,183,13027.45
16526,171,15,290.35999999999996
16527,81,14,228.06000000000003
16528,3,17,244.41000000000003
16529,190,30,455.25
16531,22,77,1244.59
16532,17,4,6748.8
16533,19,176,1082.81
16535,5,31,593.75
16536,110,54,548.12
16539,2,45,1388.81
16542,53,5,119.62
16545,164,3,339.3
16546,290,25,787.15
16549,10,925,4034.9
16550,108,251,2298.97
16551,95,32,922.12
16552,242,17,379.73
16553,163,84,5719.82
16554,42,52,837.0999999999999
16555,35,17,285.89
16556,66,207,3313.79
16557,24,11,281.84999999999997
16558,0,460,8338.490000000002
16560,26,57,841.4100000000001
16561,5,31,511.12
16563,53,19,1077.74
16565,364,3,173.7
16566,15,18,614.6600000000001
16567,194,35,865.6
16569,3,5,124.2
16570,15,126,3738.4
16571,26,87,1421.69
16572,127,57,1009.6
16573,84,42,663.61
16574,71,28,451.43999999999994
16581,182,9,105.84
16582,113,6,313.61999999999995
16583,373,14,233.45000000000002
16584,80,28,936.0799999999998
16586,248,8,463.95
16587,232,13,225.14999999999995
16589,71,33,459.24
16591,68,10,213.5
16592,4,216,4113.68
16593,50,27,330.03000000000003
16594,75,53,181.09
16595,61,85,360.15999999999997
16596,15,12,250.14999999999998
16597,4,7,90.04000000000002
16598,285,10,145.05
16600,4,62,813.5199999999999
16601,40,30,242.69999999999996
16602,36,29,528.0799999999999
16603,74,34,482.47
16607,17,172,3347.71
16609,15,276,5493.46
16610,219,6,75.66
16611,186,10,129.49
16612,32,66,1187.6599999999999
16613,70,30,618.5900000000001
16614,182,26,506.19
16616,15,33,500.42
16617,235,5,151.85000000000002
16618,31,96,2647.5899999999997
16619,263,14,226.21
16620,3,9,178.96
16621,51,29,813.4800000000001
16623,245,5,129.45
16624,80,48,810.5699999999999
16625,274,23,333.08
16626,0,179,4413.1
16627,79,20,322.80000000000007
16628,29,117,2188.05
16629,73,60,408.63
16633,17,152,2883.1000000000004
16634,222,9,217.9
16637,32,69,1154.4700000000003
16638,22,94,1680.72
16639,31,50,1257.51
16641,105,12,231.10000000000002
16642,4,34,688.33
16643,245,27,487.51
16644,177,62,833.78
16647,169,14,214.06
16648,42,19,290.65999999999997
16650,71,24,518.4200000000001
16652,58,118,6773.97
16653,16,69,1212.6600000000003
16654,141,29,601.2699999999999
16655,17,258,3789.52
16656,22,73,8625.800000000001
16657,9,192,874.43
16658,368,8,123.24
16659,189,2,39.12
16660,16,16,1267.6499999999999
16665,362,9,135.39999999999998
16666,19,32,118.97999999999999
16667,68,52,567.18
16668,15,20,306.71999999999997
16669,23,156,1348.88
16670,16,252,4095.9
16671,28,6,1692.27
16672,2,114,8134.94
16674,54,93,304.24
16676,33,89,1592.12
16678,2,163,3109.99
16679,366,3,129.75
16680,43,10,183.7
16681,72,44,1770.3400000000001
16682,4,30,1027.9999999999998
16684,4,277,66653.56
16685,61,62,324.24
16686,47,544,2959.88
16688,1,62,1260.86
16689,75,13,422.59999999999997
16690,72,12,225.57999999999996
16692,256,3,1276.0
16693,68,59,477.85999999999996
16696,135,10,657.9000000000001
16697,241,21,112.75000000000001
16698,226,5,1998.0
16700,8,308,5076.550000000001
16701,8,144,5398.299999999999
16705,0,270,14034.990000000002
16706,37,123,531.3499999999999
16708,45,27,656.6300000000001
16709,84,79,3029.8700000000003
16710,19,394,2467.99
16711,3,22,1651.03
16712,9,438,3611.31
16713,18,619,6910.78
16714,218,87,1129.06
16715,78,19,301.71999999999997
16716,266,2,901.2
16717,23,198,3843.0800000000004
16718,369,44,606.0500000000001
16719,14,196,1770.22
16720,26,25,152.95
16721,262,37,292.46999999999997
16722,17,225,4730.8099999999995
16723,91,42,576.4
16725,302,145,758.27
16726,26,178,1358.7400000000002
16727,364,44,256.31999999999994
16728,46,263,1048.28
16729,38,656,7205.33
16730,52,82,743.11
16732,31,28,603.7499999999999
16734,52,52,646.76
